"224","0000-00-00","G_bike rental.jpg","Bike rental sign Kailua Beach Adventures","sports/leisure","1","Japanese","0","0","0","0","21.39703611","-157.7311389","Oahu","Kailua","Kailua","Kailua Rd",,"bus","cont","bike rental all in Jp","0","0","1"
"225","0002-03-17","G_crepes no ka oi English menu 2.jpg","Crepes No Ka Oi English menu 2","restaurant","1","English","0","1","0","0","0","0","Oahu","Kailua ","Kailua","Hekili St",,"bus","cont","English menu crepes no ka oi","0","0","1"
"226","0002-04-17","G_crepes no ka oi English menu1.jpg","Crepes no ka oi English menu1","restaurant","1","English","0","1","0","0","0","0","Oahu","Kailua ","Kailua","Hekili St",,"bus","cont","English menu crepes no ka oi","0","0","1"
"227","0000-00-00","G_guide comments 1.jpg","Guide comments 1 Kailua Beach Adventures","sports/leisure","1","Japanese","0","1","0","0","0","0","Oahu","Kailua","Kailua","Kailua Rd",,"bus","cont","guides self intros in Jp Beach Adventures","0","0","1"
"228","0000-00-00","G_guide comments 2.jpg","Guide comments 2 Kailua Beach Adventures","sports/leisure","1","Japanese","0","1","0","0","0","0","Oahu","Kailua","Kailua","Kailua Rd",,"bus","cont","guides self intros in Jp Beach Adventures","0","0","1"
"229","0000-00-00","G_guide comments 3.jpg","Guide comments 3 Kailua Beach Adventures","sports/leisure","1","Japanese","0","1","0","0","0","0","Oahu","Kailua","Kailua","Kailua Rd",,"bus","cont","guides self intros in Jp Beach Adventures","0","0","1"
"230","0000-00-00","G_guide comments 4.jpg","Guide comments 4 Kailua Beach Adventures","sports/leisure","1","Japanese","0","1","0","0","21.39696667","-157.7312306","Oahu","Kailua","Kailua","Kailua Rd",,"bus","cont","guides self intros in Jp Beach Adventures","0","0","1"
"231","0000-00-00","G_guide comments 5.jpg","Guide comments 5 Kailua Beach Adventures","sports/leisure","1","Japanese","0","1","0","0","21.39696667","-157.7312306","Oahu","Kailua","Kailua","Kailua Rd",,"bus","cont","guides self intros in Jp Beach Adventures","0","0","1"
"232","0000-00-00","G_guide comments 6.jpg","Guide comments 6 Kailua Beach Adventures","sports/leisure","1","Japanese","0","1","0","0","0","0","Oahu","Kailua","Kailua","Kailua Rd",,"bus","cont","guides self intros in Jp Beach Adventures","0","0","1"
"233","0000-00-00","G_Hawaiiana Kailua.jpg","about Kailua sign","information","2","Hawaiian, English","1","0","0","0","21.39400556","-157.7425833","Oahu","Kailua","Kailua","Kailua Rd",,"govt","cont","Mo`o stories plaque","0","0","1"
"234","0000-00-00","G_Hawaiiana Kailua2.jpg","about Kailua sign close up","information","2","Hawaiian, English","0","0","0","0","21.39405","-157.7425083","Oahu","Kailua","Kailua","Kailua Rd",,"govt","cont","Mo`o stories plaque","0","0","1"
"235","0000-00-00","information of housing.jpg","Locations realty sign1","realty","1","English","0","0","0","0","0","0","Oahu","Kailua ","Kailua","Hekili St",,"bus","cont","information of housing","0","0","1"
"236","0000-00-00","G_information of housing2.jpg","Locations reality sign2","realty","1","English","0","0","0","0","0","0","Oahu","Kailua ","Kailua","Hekili St",,"bus","cont","information of housing","0","0","1"
"237","0000-00-00","G_Mahaloha burger table 1.jpg","Mahaloha Burger table 1","restaurant","2","English, Hawaiian","0","0","0","0","21.39185833","-157.7414861","Oahu","Kailua ","Kailua","Hekili St",,"bus","cont","table ","0","0","1"
"238","0000-00-00","G_Mahaloha burger table 2.jpg","Mahaloha Burger table 2","restaurant","2","English, Hawaiian","0","0","0","0","21.39185833","-157.7414861","Oahu","Kailua ","Kailua","Hekili St",,"bus","cont","table ","0","0","1"
"239","0000-00-00","G_Mahaloha burger table 3.jpg","Mahaloha Burger table 3","restaurant","2","English, Hawaiian","0","0","0","0","21.39189722","-157.7417306","Oahu","Kailua ","Kailua","Hekili St",,"bus","cont","table ","0","0","1"
"240","0000-00-00","G_Mahaloha burger table 4.jpg","Mahaloha Burger table 4","restaurant","2","English, Hawaiian","0","0","0","0","21.39189722","-157.7417306","Oahu","Kailua ","Kailua","Hekili St",,"bus","cont","table ","0","0","1"
"241","0000-00-00","G_trolley bus stop 1.jpg","trolley bus stop 1 for tourists ","information","1","Japanese","0","0","0","0","0","0","Oahu","Kailua ","Kailua","Hahani St",,"bus",,"trolley bus stop","0","0","1"
"242","0000-00-00","G_trolley bus stop 2.jpg","trolley bus stop 2 for tourists","information","1","Japanese","0","0","0","0","21.39269444","-157.7411028","Oahu","Kailua ","Kailua","Hahani St",,"bus",,"trolley bus stop","0","0","1"
"243","0000-00-00","G_Whole Foods bulk Kailua1.jpg","Whole Foods bulk Kailua1","grocery","2","English, Japanese","0","1","0","0","0","0","Oahu","Kailua","Kailua","Hunakai",,"bus","cont","close up shot: put items in bag, write PLU","0","0","1"
"245","0000-00-00","G_Whole Foods bulk Kailua2.jpg","Whole Foods bulk Kailua2","grocery","2","English, Japanese","0","1","0","0","0","0","Oahu","Kailua","Kailua","Hunakai",,"bus","cont","close up shot: put items in bag, write PLU","0","0","1"
"248","0000-00-00","G_Whole Foods bulk Kailua3.jpg","Whole Foods bulk Kailua3","grocery","2","Japanese, English","0","1","0","0","0","0","Oahu","Kailua","Kailua","Kailua Rd",,"bus","cont","Whole Foods bulk food directions","0","0","1"
"249","0000-00-00","G_Whole foods bulk Kailua4.jpg","Whole Foods bulk Kailua4","grocery","2","Japanese, English","0","1","0","0","0","0","Oahu","Kailua","Kailua","Kailua Rd",,"bus","cont","Whole Foods bulk food directions","0","0","1"
"251","0000-00-00","gail nakaichi.jpg","Dr. Gail Nakaichi ","medical","1","English","0","0","0","0","21.39650556","-157.7435","Oahu","Kailua ","Kailua","Uluniu St",,"bus","con","shop name gail nakaichi ","0","0","1"
"252","0000-00-00","global village door.jpg","Global Village door","retail, clothing","1","English","0","0","0","0","21.39328056","-157.7405861","Oahu","Kailua ","Kailua","Hahani St",,"bus","con","global village door","0","0","1"
"253","0000-00-00","global village inside sign.jpg","Global Village inside sign","retail, clothing","1","English","0","1","0","0","21.39316111","-157.7406306","Oahu","Kailua ","Kailua","Hahani St",,"bus","con","global village inside sign","0","0","1"
"254","0000-00-00","global village sign inside 2.jpg","Global Village sign inside 2","retail, clothing","2","English, Hawaiian","0","1","0","0","0","0","Oahu","Kailua ","Kailua","Hahani St",,"bus","con","global village sign inside 2","0","0","1"
"255","0000-00-00","global village.jpg","Global Village","retail, clothing","1","English","0","0","0","0","21.39315278","-157.7406","Oahu","Kailua ","Kailua","Hahani St",,"bus","con",,"0","0","1"
"256","0000-00-00","GNC shop sign.jpg","GNC hanging sign","retail, health","1","English","0","0","0","0","21.39383611","-157.7411806","Oahu","Kailua ","Kailua","Kailua Rd",,"bus","con","GNC shop sign","0","0","1"
"257","0000-00-00","GNC wall.jpg","GNC store sign","retail, health","1","English","0","0","0","0","0","0","Oahu","Kailua","Kailua","Kailua Rd",,"bus","con","shop name GNC wall","0","0","1"
"258","0002-03-17","grace grwolers.jpg","Grace in Growlers","retail, food","1","English","0","0","0","0","0","0","Oahu","Kailua ","Kailua","Hekili St",,"bus","con","shop name grace growolers","0","0","1"
"259","0000-00-00","Grand opening.jpg","Caeser's Cleaners grand opening ","service","1","English","0","0","0","0","21.39502222","-157.7429361","Oahu","Kailua","Kailua","Kailua Rd",,"bus","con","grand opening","0","0","1"
"260","0000-00-00","Grylt Japanse and English menu.jpg","Grylt Japanse and English menu","restaurant","2","English, Japanese","0","1","0","0","0","0","Oahu","Kailua ","Kailua","Kailua Rd",,"bus","con","Grylt menu Japanese and English","0","0","1"
"261","0000-00-00","grylt Kailua.jpg","Grylt Kailua","restaurant","1","English","0","0","0","0","0","0","Oahu","Kailua","Kailua","Kailua Rd",,"bus","cont","Grylt window locall sourced natural","0","0","1"
"262","0000-00-00","Grylt map Kailua.jpg","Grylt map Kailua","restaurant","1","English, Japanese","0","0","0","1","0","0","Oahu","Kailua","Kailua","Kailua Rd",,"bus","cont","Grylt window with map","0","0","1"
"263","0000-00-00","grylt menu inside.jpg","Grylt menu inside","restaurant","1","English","0","0","0","0","0","0","Oahu","Kailua ","Kailua","Kailua Rd",,"bus","con","menu","0","0","1"
"264","0000-00-00","Grylt open.jpg","Grylt open","restaurant","1","English","0","0","0","0","21.393875","-157.7413333","Oahu","Kailua ","Kailua","Kailua Rd",,"bus","con","grylt open","0","0","1"
"265","0000-00-00","GRYLT wall.jpg","Grylt wall sign","restaurant","1","English","0","0","0","0","0","0","Oahu","Kailua","Kailua","Kailua Rd",,"bus","con","shop name grylt","0","0","1"
"266","0000-00-00","Grylt.jpg","Grylt","restaurant","1","English","0","0","0","0","21.39383889","-157.741225","Oahu","Kailua ","Kailua","Kailua Rd",,"bus","con","shopname grylt","0","0","1"
"267","0000-00-00","Guava shop.jpg","Guava shop","retail, clothing","1","English","0","0","0","0","0","0","Oahu","Kailua ","Kailua","Hekili St",,"bus","cont","shop name guava shop","0","0","1"
"268","0000-00-00","guidebooks Kailua.jpg","guidebooks Kailua outdoor shelf","information","2","English, Japanese","0","0","0","0","0","0","Oahu","Kailua","Kailua","Kailua Rd",,"bus","decont","tourist magazines","0","0","1"
"269","0000-00-00","hahani plaza parking.jpg","Hahani plaza parking","street/traffic/parking","1","English","0","0","0","0","21.393075","-157.7400806","Oahu","Kailua ","Kailua","Hahani St",,"bus","con","hahani plaza parking","0","0","1"
"271","0000-00-00","hair cut price.jpg","Mike's Barber shop prices","hair/beauty","1","English","0","0","0","0","21.39310278","-157.7405389","Oahu","Kailua ","Kailua","Hahani St",,"bus","con","hair cut price","0","0","1"
"272","0003-07-17","Hair salon.jpg","Hair salon serving Kailua","hair/beauty","1","English","0","0","0","0","21.39530833","-157.7440806","Oahu","Kailua ","Kailua","Oneawa St",,"bus","cont","Hair salon","0","0","1"
"273","0000-00-00","Hale Kealoha.jpg","Hale Kealoha sidewalk sign","restaurant","1","Hawaiian","0","0","0","0","21.39230278","-157.7423694","Oahu","Kailua ","Kailua","Hekili St",,"bus","cont","Hale Kealoha here","0","0","1"
"274","0000-00-00","handwritten sign beach adventures Jp.jpg","handwritten sign Kailua Beach Adventures ","sports/leisure","1","Japanese","0","1","0","0","0","0","Oahu","Kailua","Kailua","Kailua Rd",,"bus","cont","handwritten sign to tourists beach adventures","0","0","1"
"275","0000-00-00","happy hour Prima.jpg","happy hour Prima menu","restaurant","1","English","0","0","0","0","21.39257222","-157.7438667","Oahu","Kailua","Kailua","Hamakua Rd",,"bus","con","happy hour Prima","0","0","1"
"277","0000-00-00","hardware hawaii.jpg","Hardware hawaii","retail","1","English","0","0","0","0","0","0","Oahu","Kailua","Kailua","Uluniu St",,"bus","con","shop name hardware hawaii","0","0","1"
"278","0000-00-00","hawaii state massage licensing program.jpg","Nori Kohana Massage  ","service","1","English","0","0","0","0","0","0","Oahu","Kailua","Kailua","Kainehe St",,"bus","con","hawaii state massage licensing program","0","0","1"
"279","0000-00-00","Hawaiian island creations tent.jpg","Hawaiian Island creations tent","retail","1","English","0","0","0","0","21.39206111","-157.7407833","Oahu","Kailua ","Kailua","Hahani St",,"bus","con","Hawaiian island creations tent","0","0","1"
"283","0000-00-00","hekili st customer parking.jpg","Hekili Street customer parking","street/traffic/parking","1","English","0","0","0","0","21.39180833","-157.7413639","Oahu","Kailua ","Kailua","Hekili St",,"bus","cont","parking ","0","0","1"
"284","0000-00-00","hibachi Japanese.jpg","Hibachi japanese door","restaurant","1","Japanese","0","0","0","0","21.39347778","-157.7398833","Oahu","Kailua ","Kailua","Hahani St",,"bus","con","shopname hibachi Japanese","0","0","1"
"285","0000-00-00","Hibachi open.jpg","Hibachi open","restaurant","1","English","0","0","0","0","21.393425","-157.7401583","Oahu","Kailua ","Kailua","Hahani St",,"bus","con","Hibachi open","0","0","1"
"286","0000-00-00","Hibachi.jpg","Hibachi","restaurant","1","English","0","0","0","0","21.39336667","-157.7399306","Oahu","Kailua ","Kailua","Hahani St",,"bus","con","shopname hibachi","0","0","1"
"289","0000-00-00","how to call international phone to Japan.jpg","Pay phone how to call Japan","information","1","Japanese","0","0","0","0","0","0","Oahu","Kailua ","Kailua","Kailua Rd",,"bus","con","how to call international phone to Japan","0","0","1"
"290","0000-00-00","how to order cookies and cream.jpg","how to order Cookies and Cream","restaurant","1","English","0","1","0","0","0","0","Oahu","Kailua","Kailua","Kailua Rd",,"bus","con","how to order cookies and cream","0","0","1"
"291","0000-00-00","icecream shop poster.jpg","Ice cream shop poster","restaurant","1","English","0","0","0","0","0","0","Oahu","Kailua","Kailua","Hamakua Rd",,"bus","con","icecream shop poster","0","0","1"
"292","0000-00-00","India Cafe Kailua restaurant sidewalk sign.jpg","India Cafe Kailua restaurant sidewalk sign","restaurant","1","English, Japanese","0","0","0","0","0","0","Oahu","Kailua","Kailua","Kailua Rd",,"bus","cont","India Cafe sidewalk sign menu","0","0","1"
"293","0000-00-00","India Cafe Kailua window.JPG","India Cafe Kailua window","restaurant","1","Japanese, English","0","0","0","0","0","0","Oahu","Kailua","Kailua","Kailua Rd",,"bus","cont","window sign India Cafe curry mostly Jp","0","0","1"
"294","0000-00-00","india cafe wall.jpg","india cafe wall","restaurant","1","English","0","0","0","0","21.39366667","-157.7407222","Oahu","Kailua","Kailua","Kailua Rd",,"bus","con","shop name india cafe","0","0","1"
"295","0000-00-00","information center tea shop advertisement poster.jpg","information center brochures","information","2","Japanese, English","0","1","0","0","21.39398889","-157.7415306","Oahu","Kailua","Kailua","Kailua Rd",,"bus","con","information center tea shop advertisement poster","0","0","1"
"296","0000-00-00","injured no fault and work comp insurance banne.jpg","injured no fault and work comp massage","service","1","English","0","0","0","0","0","0","Oahu","Kailua","Kailua","Kainehe St",,"bus","con","injured no fault and work comp insurance banne","0","0","1"
"297","0000-00-00","inside kailua icecream.jpg","inside Kailua ice cream","restaurant","1",,"1","1","0","0","21.39473333","-157.7432722","Oahu","Kailua ","Kailua","Kuulei Rd",,,,"inside kailua icecream","0","0","1"
"298","0000-00-00","inside maui tacos.jpg","inside Maui Tacos","restaurant","0",,"1","1","0","0","21.39308611","-157.7405694","Oahu","Kailua ","Kailua","Hahani St",,,,"inside maui tacos","0","0","1"
"299","0000-00-00","inside of guava.jpg","inside Guava","retail, clothing","0",,"1","1","0","0","21.39208889","-157.7421111","Oahu","Kailua ","Kailua","Hekili St",,,,"inside of guava","0","0","1"
"300","0000-00-00","inside of information center.jpg","inside of information center","information","0",,"1","1","0","0","0","0","Oahu","Kailua","Kailua","Kailua Rd",,,,,"0","0","1"
"305","0000-00-00","instagram frost.jpg","instagram Frost","restaurant","1","English","0","1","0","0","21.39543889","-157.7444167","Oahu","Kailua ","Kailua","Oneawa St",,"bus","cont","instagram frost","0","0","1"
"308","0000-00-00","island paddler.jpg","Island paddler","retail, sports","1","English","0","0","0","0","21.39219167","-157.7407694","Oahu","Kailua ","Kailua","Hahani St",,"bus","con","shop nameisiland paddler","0","0","1"
"309","0000-00-00","island bungalow clothes.jpg","Island bungalow clothes","retail, clothing","0",,"1","0","0","0","21.39213611","-157.7420667","Oahu","Kailua ","Kailua","Hekili St",,,,"island bungalow clothes","0","0","1"
"310","0000-00-00","island bungalow shop name on the window.jpg","Island bungalow shop name on the window","retail, clothing","1","English","0","0","0","0","0","0","Oahu","Kailua ","Kailua","Hekili St",,"bus","cont","shop name island bungalow","0","0","1"
"311","0000-00-00","island bungalow.jpg","Island bungalow","retail, clothing","1","English","0","0","0","0","0","0","Oahu","Kailua ","Kailua","Hekili St",,"bus","cont","shop name island bungalow","0","0","1"
"312","0000-00-00","island paddler window.jpg","island paddler window","retail, sports","1","English","0","0","0","0","21.39219167","-157.7407694","Oahu","Kailua ","Kailua","Hahani St",,"bus","con","island paddler posters on the window","0","0","1"
"313","0000-00-00","Island snow Kailua.jpg","Island snow Kailua","restaurant","2","English, Pidgin","0","0","0","0","21.39681944","-157.7310472","Oahu","Kailua","Kailua","Kailua Rd",,"bus","cont","Island snow shave ice","0","0","1"
"314","0000-00-00","island trasures wall.jpg","island trasures wall","retail, home","1","English","0","0","0","0","0","0","Oahu","Kailua","Kailua","Kailua Rd",,"bus","con","shop name island trasures","0","0","1"
"315","0000-00-00","island treasure wall. jpg.jpg","island treasure wall","retail, home","1","English","0","0","0","0","0","0","Oahu","Kailua","Kailua","Kailua Rd",,"bus","con","shop name islandtreasure wall","0","0","1"
"316","0000-00-00","island wear.jpg","Island wear","retail, clothing","1","English","0","0","0","0","0","0","Oahu","Kailua","Kailua","Kailua Rd",,"bus","con","shop name island wear","0","0","1"
"321","0000-00-00","islandsnow.jpg","Island Snow","restaurant","2","English, Pidgin","0","0","0","0","0","0","Oahu","Kailua","Kailua","Kailua Rd",,"bus","con","shop name island snow","0","0","1"
"322","0000-00-00","islandtreasure window.jpg","Island Treasure window","retail, home","0",,"1","0","0","0","21.393975","-157.7417139","Oahu","Kailua","Kailua","Kailua Rd",,,,,"0","0","1"
"323","0002-03-17","it is illegal liquor..jpg","illegal liquor sign","information","1","English","0","0","0","0","0","0","Oahu","Kailua ","Kailua","Hekili St",,"bus","cont","it is illegal liquor.","0","0","1"
"324","0000-00-00","item sign guava shop.jpg","item sign Guava shop","retail, clothing","1","English","0","1","0","0","0","0","Oahu","Kailua ","Kailua","Hekili St",,"bus","cont","item sign guava shop","0","0","1"
"325","0000-00-00","item tag frost.jpg","item tag at Frost","restaurant","1","English","0","1","0","0","0","0","Oahu","Kailua ","Kailua","Oneawa St",,"bus","cont","item tag frost","0","0","1"
"326","0000-00-00","item tag island treasure.jpg","item tag Island Treasure","retail, home","1","English","0","1","0","0","21.39403611","-157.7418528","Oahu","Kailua","Kailua","Kailua Rd",,"bus","con","item tag island treasure","0","0","1"
"327","0000-00-00","ivory.jpg","Ivory","retail, clothing","1","English","0","0","0","0","21.39383611","-157.7453472","Oahu","Kailua","Kailua","Kainehe St",,"bus","con","ivory","0","0","1"
"329","0000-00-00","jamba juice menu.jpg","Jamba juice menu","restaurant","1","English","0","1","0","0","0","0","Oahu","Kailua ","Kailua","Hahani St",,"bus","con","jamba juice menu","0","0","1"
"330","0000-00-00","Jamba juice shop sign.jpg","Jamba juice shop sign","restaurant","1","English","0","0","0","0","0","0","Oahu","Kailua ","Kailua","Hahani St",,"bus","con","shop name jamba juice","0","0","1"
"332","0000-00-00","Japanese and English menu counter teddys.jpg","Japanese and English menu counter Teddy's Burgers","restaurant","2","Japanese, English","0","1","0","0","21.393025","-157.7406167","Oahu","Kailua ","Kailua","Hahani St",,"bus","con","Japanese and English menu counter teddy's","0","0","1"
"333","0000-00-00","Japanese and English menu kono.jpg","Japanese and English menu Kono","restaurant","2","Japanese, English","0","0","0","0","0","0","Oahu","Kailua ","Kailua","Hekili St",,"bus","con","English and Japanese menu kono","0","0","1"
"334","0000-00-00","Japanese and English menu nalu.jpg","Japanese and English menu Nalu","restaurant","2","English, Hawaiian","0","0","0","0","21.39218056","-157.7423694","Oahu","Kailua ","Kailua","Hekili St",,"bus","cont","nalu menu","0","0","1"
"335","0004-01-17","Japanese contract windward .jpg","Japanese contract Windward Watersports","sports/leisure","1","Japanese","0","1","0","0","0","0","Oahu","Kailua","Kailua","Hoolai St.",,"bus","con","Japanese contract windward","0","0","1"
"336","0000-00-00","Japanese delivery company sign island treasure.jpg","Japanese delivery company sign Island Treasure","service","1","Japanese","0","1","0","0","21.39401944","-157.7418056","Oahu","Kailua","Kailua","Kailua Rd",,"bus","con","Japanese delivery company sign island treasure","0","0","1"
"337","0000-00-00","Japanese guid book in fighting ed.jpg","Japanese guide book in Fighting Eel","information","1","Japanese","0","1","0","0","21.39387222","-157.7427972","Oahu","Kailua","Kailua","Kailua Rd",,"bus","decont","guidbook ","0","0","1"
"338","0000-00-00","Japanese information center.jpg","Japanese information center","information","1","Japanese","0","0","0","0","0","0","Oahu","Kailua","Kailua","Kailua Rd",,"bus","con","Japanese information center","0","0","1"
"339","0000-00-00","Japanese kailua map maui tacos.jpg","Japanese Kailua map Maui Tacos","information","1","Japanese","0","1","0","0","21.39310556","-157.7406306","Oahu","Kailua ","Kailua","Hahani St",,"bus","decont","Japanese kailua map maui tacos","0","0","1"
"340","0000-00-00","japanese kailua map olive.jpg","japanese Kailua map Olive","information","1","Japanese","0","1","0","0","21.39492778","-157.7459556","Oahu","Kailua","Kailua","Uluniu St",,"bus","decont","japanese kailua map olive","0","0","1"
"341","0004-01-17","Japanese kailua map windward.jpg","Japanese Kailua map windward ","information","1","Japanese","0","1","0","0","0","0","Oahu","Kailua","Kailua","Hoolai St.",,"bus","con","Japanese kailua map windward ","0","0","1"
"342","0000-00-00","Japanese magazine hula noanoa.jpg","Japanese magazine hula NoaNoa","information","1","Japanese","0","1","0","0","0","0","Oahu","Kailua","Kailua","Kailua Rd",,"bus","decont","Japanese magazine hula noanoa","0","0","1"
"343","0000-00-00","Japanese map in location.jpg","Japanese map in location","information","1","Japanese","0","0","0","0","21.39196667","-157.7411028","Oahu","Kailua ","Kailua","Hekili St",,"bus","decont","Kailua town map on shop","0","0","1"
"344","0000-00-00","Japanese map island bungalow.jpg","Japanese map island bungalow","information","1","Japanese","0","1","0","0","0","0","Oahu","Kailua ","Kailua","Hekili St",,"bus","decont","Kailua town map on shop","0","0","1"
"346","0000-00-00","Japanese menu and English menu.jpg","Saeng's Thai Japanese menu and English menu","restaurant","1","Japanese","0","0","0","0","0","0","Oahu","Kailua ","Kailua","Hahani St",,"bus","con","Japanese menu ","0","0","1"
"347","0000-00-00","Japanese menu maui tacos.jpg","Japanese menu Maui Tacos","restaurant","2","English, Japanese","0","1","0","0","21.39314722","-157.7405556","Oahu","Kailua ","Kailua","Hahani St",,"bus","con","Japanese menu maui tacos","0","0","1"
"348","0000-00-00","Japanese menu morning brew inside.jpg","Japanese menu Morning Brew inside","restaurant","1","Japanese","0","1","0","0","21.39391667","-157.7411028","Oahu","Kailua","Kailua","Kailua Rd",,"bus","con","Japanese menu morning brew inside","0","0","1"
"349","0000-00-00","Japanese sign suvenior map.jpg","Japanese sign souvenir store","retail","1","Japanese","0","0","0","0","0","0","Oahu","Kailua ","Kailua","Kailua Rd",,"bus","con","Oahu","0","0","1"
"352","0004-01-17","Japanese tourists 57 bus.jpg","Japanese tourists 57 bus ","street/traffic/parking","0",,"1","0","0","0","21.29248889","-157.8431083","Oahu","Honolulu","Honolulu","Kona St",,,,"Japanese tourists 57 bus ","0","0","1"
"353","0000-00-00","Japanese tourists alamoana bus stop 2.jpg","Japanese tourists Ala Moana Center bus stop 2","street/traffic/parking","0",,"1","0","0","0","0","0","Oahu","Honolulu","Honolulu","Kona St",,,,"Japanese tourists alamoana bus stop 2","0","0","1"
"354","0000-00-00","Japanese tourists alamoana bus stop.jpg","Japanese tourists Ala Moana Center bus stop","street/traffic/parking","0",,"1","0","0","0","21.29234722","-157.8432778","Oahu","Honolulu","Honolulu","Kona St",,,,"Japanese tourists alamoana bus stop","0","0","1"
"355","0000-00-00","Japanese tourists boots and kimos 2.jpg","Japanese tourists Boots and Kimo's 2","restaurant","0",,"1","0","0","0","21.391575","-157.7408","Oahu","Kailua ","Kailua","Hahani St",,,,"Japanese tourists boots and kimo's 2","0","0","1"
"356","0000-00-00","Japanese tourists buy honey at whole foods.jpg","Japanese tourists buy honey at Whole Foods ","grocery","0",,"1","1","0","0","21.393775","-157.7428278","Oahu","Kailua","Kailua","Kailua Rd",,,,,"0","0","1"
"357","0004-01-17","Japanese tourists carry guidebook in the bus.jpg","Japanese tourists carry guidebook in the bus","information","0",,"1","0","0","0","21.29255556","-157.8432611","Oahu","Honolulu","Honolulu","Kona St",,,,,"0","0","1"
"358","0000-00-00","Japanese tourists carry olioli map.jpg","Japanese tourists carry Olioli map (trolley)","information","0",,"1","0","0","0","21.39473611","-157.7431333","oahu","kailua","kailua","Kailua Rd",,,,"Japanese tourists carry olioli map","0","0","1"
"359","0000-00-00","Japanese tourists check Japanese menu.jpg","Japanese tourists check Japanese menu","restaurant","0",,"1","1","0","0","21.39214722","-157.7422028","Oahu","Kailua ","Kailua","Hekili St",,,,,"0","0","1"
"361","0000-00-00","Japanese tourists come back to town.jpg","Japanese tourists come back to Kailua town","retail","0",,"1","0","0","0","21.39218611","-157.7422472","Oahu","Kailua ","Kailua","Hekili St",,,,"Japanese tourists come back to town","0","0","1"
"362","0004-01-17","Japanese tourists cross the street 2.jpg","Japanese tourists cross the street 2","street/traffic/parking","0",,"1","0","0","0","0","0","Oahu","Kailua","Kailua","Kailua Rd",,,,"Japanese tourists cross the street 2","0","0","1"
"363","0004-01-17","Japanese tourists cross the street.jpg","Japanese tourists cross the street","street/traffic/parking","0",,"1","0","0","0","21.39282222","-157.7383111","Oahu","Kailua","Kailua","Kailua Rd",,,,"Japanese tourists cross the street","0","0","1"
"364","0004-01-17","Japanese tourists go to Kailua beach.jpg","Japanese tourists go to Kailua beach","street/traffic/parking","0",,"1","0","0","0","21.39405556","-157.7334278","Oahu","Kailua","Kailua","Kailua Rd",,,,"Japanese tourists go to Kailua beach","0","0","1"
"365","0000-00-00","Japanese tourists kailua rd.jpg","Japanese tourists Kailua rd","street/traffic/parking","0",,"1","0","0","0","21.394725","-157.7433028","oahu","kailua","kailua","Kailua Rd",,,,"Japanese tourists kailua rd","0","0","1"
"366","0000-00-00","Japanese tourists nalu.jpg","Japanese tourists Nalu","restaurant","0",,"1","1","0","0","0","0","Oahu","Kailua ","Kailua","Hekili St",,,,"Japanese tourists nalu","0","0","1"
"367","0000-00-00","Japanese tourists park bike 2.jpg","Japanese tourists park bike 2","sports/leisure","0",,"1","0","0","0","0","0","Oahu","Kailua","Kailua","Uluniu St",,,,"Japanese tourists park bike 2","0","0","1"
"368","0000-00-00","Japanese tourists park their bike.jpg","Japanese tourists park their bike","sports/leisure","0",,"1","0","0","0","21.39506944","-157.7462167","Oahu","Kailua","Kailua","Uluniu St",,,,"Japanese tourists park their bike","0","0","1"
"370","0000-00-00","Japanese tourists whole foods.jpg","Japanese tourists Whole Foods ","grocery","0",,"1","1","0","0","21.39378333","-157.7428444","Oahu","Kailua","Kailua","Kailua Rd",,,,"Japanese tourists whole foods ","0","0","1"
"371","0000-00-00","Japanese toursits are biking.jpg","Japanese tourists biking","sports/leisure","0",,"1","0","0","0","21.39340556","-157.7404472","Oahu","Kailua ","Kailua","Kailua Rd",,,,"Japanese toursits are biking","0","0","1"
"372","0000-00-00","Japanese toursits are waiting at boots and kimos.jpg","Japanese toursits at Boots and Kimo's","restaurant","0",,"1","0","0","0","21.392","-157.7408611","Oahu","Kailua ","Kailua","Hahani St",,,,"Japanese toursits are waiting at boots and kimo's","0","0","1"
"373","0000-00-00","Japanese toursits boots and kimos.jpg","Japanese tourists Boots and Kimo's","restaurant","0",,"1","0","0","0","21.39191111","-157.7409361","Oahu","Kailua ","Kailua","Hekili St",,,,"Japanese toursits boots and kimo's","0","0","1"
"374","0000-00-00","JCB sticker victoria cafe. Jpg.jpg","Stickers on door Victoria caf_","restaurant","3","Japanese,English, Chinese","0","0","0","0","0","0","Oahu","Kailua ","Kailua","Uluniu St",,"bus","cont","JCB sticker victoria cafe","0","0","1"
"376","0000-00-00","jewel or juice .jpg","jewel or Juice","restaurant","1","English","0","0","0","0","0","0","Oahu","Kailua ","Kailua","Uluniu St",,"bus","cont","shop name jewel or juice","0","0","1"
"377","0000-00-00","Joint coffee roast.jpg","Join us for coffee roast","restaurant","1","English","0","0","0","0","0","0","Oahu","Kailua ","Kailua","Kailua Rd",,"bus","con","Joint coffee roast","0","0","1"
"378","0000-00-00","Jp tourists bikes Kailua_Oahu scene.jpg","Tourists on bikes Kailua","sports/leisure","0",,"1","0","0","0","21.39366944","-157.7404333","Oahu","Kailua","Kailua","Kailua Rd",,"bus",,,"0","0","1"
