145,2017-03-27,customer parking only ivory.jpg,customer parking only Ivory,street/traffic/parking,1,English,0,0,0,0,21.39378888888889,-157.74528611111108,Oahu,Kailua,Kailua,Kainehe St,,bus,con,customer parking only ivory,0,0
146,2017-03-27,customer parking.jpg,customer parking,street/traffic/parking,1,English,0,0,0,0,0,0,Oahu,Kailua,Kailua,Uluniu St,,bus,con,customer parking,0,0
147,2017-03-27,cutting zone.jpg,The Cutting Zone ,hair/beauty,1,English,0,0,0,0,21.396916666666666,-157.7426611111111,Oahu,Kailua ,Kailua,Uluniu St,,bus,con,cutting zone,0,0
148,2017-03-25,daily special miyoshi.jpg,daily special Miyoshi,restaurant,1,English,0,0,0,0,0,0,Oahu,Kailua,Kailua,Kailua Rd,,bus,con,daily special miyoshi,0,0
149,2017-03-27,Data recovery.jpg,Data recovery,service,1,English,0,0,0,0,0,0,Oahu,Kailua,Kailua,Kailua Rd,,bus,con,Data recovery,0,0
150,2017-03-27,Dentist.jpg,Dentist Ernest Lau,medical,1,English,0,0,0,0,21.397011111111112,-157.74275277777775,Oahu,Kailua ,Kailua,Uluniu St,,bus,con,Dentist,0,0
151,2017-03-25,description Japanese sea salt island treasure.jpg,description in Japanese sea salt Island Treasure,"retail, home",1,Japanese,0,1,0,0,21.394175,-157.74200555555555,Oahu,Kailua,Kailua,Kailua Rd,,bus,con,description Japanese sea salt island treasure,0,0
152,2017-03-27,description of chocolate madre chocolate 2.jpg,description of chocolate Madre Chocolate 2,"retail, food",2,"English, Japanese",0,1,0,0,0,0,Oahu,Kailua,Kailua,Kainehe St,,bus,con,description of chocolate madre chocolate 2,0,0
153,2017-03-27,description of chocolate madre chocolate.jpg,description of chocolate Madre Chocolate,"retail, food",2,"English, Japanese",0,1,0,0,0,0,Oahu,Kailua,Kailua,Kainehe St,,bus,con,description of chocolate madre chocolate,0,0
154,2017-03-25,description of lipbalm lanikai bath and soap.jpg,description of lipbalm Lanikai Bath and Soap,"retail, home",1,Japanese,0,1,0,0,21.393975,-157.74149999999997,Oahu,Kailua,Kailua,Kailua Rd,,bus,con,description of lipbalm lanikai bath and soap,0,0
155,2017-03-27,description of shampoo muse.jpg,description of shampoo Lanikai Bath and Soap,"retail, home",2,"English, Japanese",0,1,0,0,21.396916666666666,-157.74270555555555,Oahu,Kailua ,Kailua,Uluniu St,,bus,con,description of shampoo muse ,0,0
156,2017-04-01,G_direction and caution Japanese 2.jpg,Directions and caution riding bikes Japanese ,sports/leisure,2,"Japanese, English",0,1,0,0,21.393769444444445,-157.74528611111108,Oahu,Kailua,Kailua,Kainehe St,,bus,con,direction and caution Japanese 2,0,0
157,2017-04-01,G_direction and caution Japanese 3.jpg,Directions and caution Japanese 3,sports/leisure,2,"Japanese, English",0,1,0,0,0,0,Oahu,Kailua,Kailua,Kainehe St,,bus,con,direction and caution Japanese 2,0,0
158,2017-03-25,direction.jpg,directional signs pointing to destinations,information,1,Hawaiian,0,0,0,0,0,0,Oahu,Kailua ,Kailua,Hahani St,,bus,con,direction,0,0
159,2017-03-27,do not bring outside food whole foods.jpg,No outside food alcohol Whole Foods,grocery,2,"English, Japanese",0,0,0,0,0,0,Oahu,Kailua,Kailua,Kailua Rd,,bus,con,do not bring outside food whole foods,0,0
160,2017-03-25,do not feed the chickens mahaloha burger.jpg,Do not feed the chickens Mahaloha Burger,restaurant,2,"English, Japanese",0,0,0,0,21.391883333333332,-157.7415611111111,Oahu,Kailua ,Kailua,Hekili St,,bus,con,do not feed the chickens mahaloha burger,0,0
161,2017-03-25,door JCB sticker.jpg,door JCB sticker,retail,2,"Japanese, English",0,1,0,0,21.392988888888887,-157.7406,Oahu,Kailua ,Kailua,Hahani St,,bus,con,door JCB sticker welcome,0,0
162,2016-10-28,door sticker bike rentals.jpg,door sticker bike rentals,sports/leisure,3,"English, Japanese, Hawaiian",0,0,0,1,21.3966,-157.73130833333335,Oahu,Kailua,Kailua,Kailua Rd,,bus,cont,"JTB, Facebook more",0,0
163,2017-03-27,drake properties.jpg,Drake Properties,realty,1,English,0,0,0,0,21.397269444444444,-157.74201944444442,Oahu,Kailua ,Kailua,Uluniu St,,bus,cont,shop name drake properties,0,0
164,2017-03-25,drink your wine.jpg,drink your wine,retail,1,English,0,0,0,0,21.393225,-157.74055555555555,Oahu,Kailua ,Kailua,Hahani St,,bus,con,drink your wine,0,0
166,2017-03-07,E malama ika down to earth.jpg,E malama I ka aina down to earth,grocery,2,"Hawaiian, English",0,1,0,0,21.389958333333333,-157.74037222222222,Oahu,Kailua ,Kailua,Hamakua Rd,,bus,cont,E malama ika down to earth,0,0
167,2017-03-25,ecobag chocolate whole foods.jpg,ecobag chocolate whole foods,grocery,0,,1,1,0,0,0,0,Oahu,Kailua ,Kailua,Kailua Rd,,,,ecobag chocolate whole foods,0,0
168,2017-03-25,ecobag whole foods.jpg,ecobag whole foods ,grocery,0,,1,1,0,0,0,0,Oahu,Kailua ,Kailua,Kailua Rd,,,,ecobag,0,0
169,2017-03-25,employees only teddys.jpg,employees only Teddy's Bigger Burger,restaurant,1,English,0,1,0,0,21.39305,-157.74063055555555,Oahu,Kailua ,Kailua,Hahani St,,bus,con,employees only teddy's,0,0
170,2017-03-25,English and Japanese kailua map.jpg,English and Japanese Kailua map,information,2,"English, Japanese",0,1,0,0,0,0,Oahu,Kailua ,Kailua,Hahani St,,bus,decont,English and Japanese kailua map,0,0
171,2017-03-25,English and Japanese tag grylt.jpg,English and Japanese food signs Grylt,restaurant,2,"English, Japanese",0,1,0,0,21.393733333333333,-157.74076944444442,Oahu,Kailua ,Kailua,Kailua Rd,,bus,con,English and Japanese tag grylt,0,0
172,2017-04-01,English contract windward.jpg,English contract Windward Watersports (bike rental),sports/leisure,1,English,0,1,0,0,21.395005555555556,-157.74498055555554,Oahu,Kailua,Kailua,Hoolai St.,,bus,con,English contract windward,0,0
173,2017-03-25,English map in location.jpg,Japanese and English maps of Kailua,information,1,English,0,0,0,0,21.391877777777776,-157.74125555555554,Oahu,Kailua ,Kailua,Hekili St,,bus,decont,Kailua town map on shop,0,0
174,2017-03-25,English menu bale.jpg,English menu Bale,restaurant,1,English,0,0,0,0,21.39227222222222,-157.74243055555553,Oahu,Kailua ,Kailua,Hekili St,,bus,con,bale menu,0,0
175,2017-03-25,English menu buona sera.jpg,English menu Buona Sera,restaurant,1,English,0,0,0,0,0,0,Oahu,Kailua ,Kailua,Hekili St,,bus,con,menu buona sera,0,0
176,2017-03-27,English menu Prima inside.jpg,English menu Prima inside,restaurant,1,English,0,1,0,0,0,0,Oahu,Kailua,Kailua,Hamakua Rd,,bus,con,English menu Prima inside,0,0
177,2017-03-25,English menu thai food.jpg,English menu Saeng's Thai Food,restaurant,1,English,0,0,0,0,21.393113888888887,-157.74053888888886,Oahu,Kailua ,Kailua,Hahani St,,bus,con,English menu,0,0
178,2017-03-25,English menu.jpg,English menu on window Saeng's Thai Food,restaurant,1,English,0,0,0,0,0,0,Oahu,Kailua ,Kailua,Hahani St,,bus,con,English menu,0,0
179,2017-03-25,English sign cusuming raw or uncooked food.jpg,Consuming raw or uncooked food Saeng's Thai,restaurant,1,English,0,0,0,0,21.393113888888887,-157.74053888888886,Oahu,Kailua ,Kailua,Hahani St,,bus,con,English sign cusuming raw or uncooked food,0,0
180,2017-03-27,exteria madre chocolate.jpg,exterior Madre Chocolate,"retail, food",0,,1,0,0,0,0,0,Oahu,Kailua,Kailua,Kainehe St,,,,exteria madre chocolate,0,0
181,2017-03-25,family store wall.jpg,Salvation Army family store ,retail,1,English,0,0,0,0,0,0,Oahu,Kailua,Kailua,Kailua Rd,,bus,con,shop name family,0,0
182,2017-03-25,fashion magazine lanikai bath.jpg,fashion magazine Lanikai Bath,"retail, home",1,Japanese,0,1,0,0,21.393980555555554,-157.74121111111108,Oahu,Kailua,Kailua,Kailua Rd,,bus,decont,fashion magazine lanikai bath,0,0
183,2017-03-25,Fatboy inside menu.jpg,Fatboys inside menu,restaurant,1,English,0,1,0,0,0,0,Oahu,Kailua ,Kailua,Hahani St,,bus,con,menu fatboy,0,0
184,2017-03-25,fatboy poster where local eat.jpg,Fatboys  poster where local eat,restaurant,1,English,0,0,0,0,0,0,Oahu,Kailua ,Kailua,Hahani St,,bus,con,fatboy poster where local eat,0,0
185,2017-03-25,fatboy poster.jpg,Fatboys poster,restaurant,1,English,0,0,0,0,21.393344444444445,-157.740525,Oahu,Kailua ,Kailua,Hahani St,,bus,con,fatboy poster,0,0
186,2017-03-25,fatboy sign door.jpg,Fatboys  sign door,restaurant,1,English,0,0,0,0,0,0,Oahu,Kailua ,Kailua,Hahani St,,bus,con,shop name formacgio,0,0
187,2017-03-25,fatboy sign.jpg,Fatboys  sign,restaurant,1,English,0,0,0,0,0,0,Oahu,Kailua ,Kailua,Hahani St,,bus,con,fatboy sign,0,0
188,2016-10-28,Fatboys poster Kailua.jpg,Fatboys poster Kailua,restaurant,1,English,0,0,0,0,21.393355555555555,-157.74018888888887,Oahu,Kailua,Kailua,Kailua Rd,,bus,cont,Fatboys where locals eat,0,0
189,2017-03-25,Fatboys.jpg,Fatboys,restaurant,1,English,0,0,0,0,21.393349999999998,-157.74018888888887,Oahu,Kailua ,Kailua,Hahani St,,bus,con,shop name fatboy's,0,0
190,2016-10-28,Fatboys1.jpg,Fatboys restaurant,restaurant,1,English,0,0,0,0,21.393255555555555,-157.7405083333333,Oahu,Kailua,Kailua,Kailua Rd,,bus,cont,Fatboys signs on door,0,0
191,2017-03-25,Fighting ed guide book Local Hawaii.jpg,Fighting Eel guide book Local Hawaii ,"retail, clothing",1,Japanese,0,1,0,0,21.393780555555555,-157.7424472222222,Oahu,Kailua,Kailua,Kailua Rd,,bus,decont,guidbook,0,0
192,2017-03-25,Fighting ed magazine page.jpg,Fighting Eel magazine page,"retail, clothing",1,Japanese,0,1,0,0,21.393816666666666,-157.74261388888888,Oahu,Kailua,Kailua,Kailua Rd,,bus,decont,Fighting ed magazine page,0,0
193,2017-03-25,Fighting ed wall.jpg,Fighting Eel wall,"retail, clothing",1,English,0,0,0,0,0,0,Oahu,Kailua,Kailua,Kailua Rd,,bus,con,Fighting ed wall,0,0
194,2017-03-25,Fighting ed.jpg,Fighting Eel ,"retail, clothing",1,English,0,0,0,0,0,0,Oahu,Kailua,Kailua,Kailua Rd,,bus,con,Fighting ed wall,0,0
195,2017-03-25,Finance factors wall.jpg,Finance Factors sign,banking/finance,1,English,0,0,0,0,21.393988888888888,-157.7418222222222,Oahu,Kailua,Kailua,Kailua Rd,,bus,con,shop name finance factors ,0,0
196,2017-03-27,fit body bootcamp.jpg,Egan's Fit Body Bootcamp,sports/leisure,1,English,0,0,0,0,0,0,Oahu,Kailua ,Kailua,Kuulei Rd,,bus,cont,fit body bootcamp,0,0
197,2017-03-27,fitting room muse Japanese and English sign.jpg,fitting room Muse Japanese and English sign,"retail, clothing",2,"English, Japanese",0,1,0,0,0,0,Oahu,Kailua ,Kailua,Uluniu St,,bus,con,fitting room muse Japanese and English sign,0,0
200,2017-03-27,following us  Prima.jpg,following us Prima Pizza,restaurant,1,English,0,1,0,0,0,0,Oahu,Kailua,Kailua,Hamakua Rd,,bus,con,following us  Prima ,0,0
201,2016-10-28,forks spoons whole foods Kailua.jpg,forks spoons Whole Foods Kailua,grocery,2,"English, Japanese",0,1,0,1,21.39387222222222,-157.74270555555555,Oahu,Kailua,Kailua,Hunakai,,bus,cont,"chopsticks, spoons, forks",0,0
202,2017-03-25,formacgio shop sign.jpg,Formaggio hanging shop sign,restaurant,1,English,0,0,0,0,21.393283333333333,-157.740525,Oahu,Kailua ,Kailua,Hahani St,,bus,con,shop name formagio ,0,0
203,2017-03-25,formacgio.jpg,Formaggio sign,restaurant,1,English,0,0,0,0,21.393255555555555,-157.7405083333333,Oahu,Kailua ,Kailua,Hahani St,,bus,con,shop name fatboy door,0,0
204,2017-03-25,fountain.jpg,fountain,other,0,,0,0,0,0,0,0,Oahu,Kailua,Kailua,Kailua Rd,yes,,,fountain,0,0
205,2017-02-03,free magazine and map kailua foods land.jpg,free magazine and map Kailua Foodland,grocery,1,Japanese,0,1,0,0,0,0,Oahu,Kailua ,Kailua,Hamakua Rd,,bus,decont,magazine and map,0,0
206,2017-03-25,free magazines whole foods.jpg,free magazines Whole Foods,grocery,2,"Japanese, Hawaiian",0,0,0,0,21.393866666666668,-157.74239999999998,Oahu,Kailua ,Kailua,Kailua Rd,,bus,descont,Free magazine,0,0
207,2017-03-25,Free potate Japanese sign mahaloha.jpg,Free french fries Japanese sign Mahaloha Burger,restaurant,2,"Japanese, English",0,0,0,0,21.39213611111111,-157.7415472222222,Oahu,Kailua ,Kailua,Hekili St,,bus,cont,free french fried,0,0
208,2017-03-25,free run club poster.jpg,free run club poster Lanikai Juice,restaurant,1,English,0,0,0,0,21.39393888888889,-157.74146944444442,Oahu,Kailua,Kailua,Kailua Rd,,bus,con,free run club poster,0,0
211,2017-03-27,frost inside.jpg,Frost inside,restaurant,0,,1,1,0,0,0,0,Oahu,Kailua ,Kailua,Oneawa St,,,,frost inside,0,0
212,2017-03-27,frost menu.jpg,Frost menu,restaurant,1,English,0,1,0,0,0,0,Oahu,Kailua ,Kailua,Oneawa St,,bus,cont,frost men,0,0
213,2017-03-07,Frost.jpg,Frost,restaurant,1,English,0,0,0,0,21.39563888888889,-157.7444611111111,Oahu,Kailua ,Kailua,Oneawa St,,bus,cont,shop name Frost,0,0
216,2017-03-07,G_barber window.jpg,Barber window,hair/beauty,1,English,0,0,0,0,21.395408333333332,-157.74443055555554,Oahu,Kailua ,Kailua,Oneawa St,,bus,cont,g barber window,0,0
217,2016-10-28,G_Beach adventure bike return Kailua.jpg,Beach adventure bike return Kailua,sports/leisure,1,Japanese,0,0,0,1,21.396958333333334,-157.73116944444445,Oahu,Kailua,Kailua,Kailua Rd,,bus,cont,return bikes (2 signs),0,0
218,2016-10-28,G_Beach adventures bike return..jpg,Beach adventures bike return.,sports/leisure,1,"Japanese, English",1,0,0,0,0,0,Oahu,Kailua,Kailua,Kailua Rd,,bus,cont,"Bike return, mostly Jp",0,0
219,2016-10-28,G_beach adventures segway Kailua big photo.jpg,Beach adventures segway Kailua big photo,sports/leisure,0,,1,0,0,1,0,0,Oahu,Kailua,Kailua,Kailua Rd,,bus,cont,window posters and signs for Segway,0,0
220,2017-03-25,G_bee and tea inside wall1.jpg,Bee and Tea inside wall1,restaurant,2,"English, Japanese",0,1,0,0,0,0,Oahu,Kailua ,Kailua,Hekili St,,bus,,bee and tea inside wall,0,0
221,2017-03-25,G_bee and tea inside wall2.jpg,Bee and Tea inside wall2,restaurant,2,"English, Japanese",0,1,0,0,0,0,Oahu,Kailua ,Kailua,Hekili St,,bus,,bee and tea inside wall welcome to kailua,0,0
222,2017-03-25,G_bee and tea menu on counter bee and tea 1.jpg,Bee and tea menu on counter bee and tea 1,restaurant,1,English,0,1,0,0,21.39225,-157.74233888888887,Oahu,Kailua ,Kailua,Hekili St,,bus,con,menu bee and tea 3,0,0
223,2017-03-25,G_bee and tea menu on counter bee and tea 2.jpg,Bee and tea menu on counter bee and tea 2,restaurant,1,English,0,1,0,0,0,0,Oahu,Kailua ,Kailua,Hekili St,,bus,con,menu bee and tea 3,0,0
224,2016-10-28,G_bike rental.jpg,Bike rental sign Kailua Beach Adventures,sports/leisure,1,Japanese,0,0,0,0,21.39703611111111,-157.7311388888889,Oahu,Kailua,Kailua,Kailua Rd,,bus,cont,bike rental all in Jp,0,0
225,2017-02-03,G_crepes no ka oi English menu 2.jpg,Crepes No Ka Oi English menu 2,restaurant,1,English,0,1,0,0,0,0,Oahu,Kailua ,Kailua,Hekili St,,bus,cont,English menu crepes no ka oi,0,0
226,2017-02-04,G_crepes no ka oi English menu1.jpg,Crepes no ka oi English menu1,restaurant,1,English,0,1,0,0,0,0,Oahu,Kailua ,Kailua,Hekili St,,bus,cont,English menu crepes no ka oi,0,0
227,2016-10-28,G_guide comments 1.jpg,Guide comments 1 Kailua Beach Adventures,sports/leisure,1,Japanese,0,1,0,0,0,0,Oahu,Kailua,Kailua,Kailua Rd,,bus,cont,guides self intros in Jp Beach Adventures,0,0
228,2016-10-28,G_guide comments 2.jpg,Guide comments 2 Kailua Beach Adventures,sports/leisure,1,Japanese,0,1,0,0,0,0,Oahu,Kailua,Kailua,Kailua Rd,,bus,cont,guides self intros in Jp Beach Adventures,0,0
229,2016-10-28,G_guide comments 3.jpg,Guide comments 3 Kailua Beach Adventures,sports/leisure,1,Japanese,0,1,0,0,0,0,Oahu,Kailua,Kailua,Kailua Rd,,bus,cont,guides self intros in Jp Beach Adventures,0,0
230,2016-10-28,G_guide comments 4.jpg,Guide comments 4 Kailua Beach Adventures,sports/leisure,1,Japanese,0,1,0,0,21.396966666666668,-157.73123055555556,Oahu,Kailua,Kailua,Kailua Rd,,bus,cont,guides self intros in Jp Beach Adventures,0,0
231,2016-10-28,G_guide comments 5.jpg,Guide comments 5 Kailua Beach Adventures,sports/leisure,1,Japanese,0,1,0,0,21.396966666666668,-157.73123055555556,Oahu,Kailua,Kailua,Kailua Rd,,bus,cont,guides self intros in Jp Beach Adventures,0,0
232,2016-10-28,G_guide comments 6.jpg,Guide comments 6 Kailua Beach Adventures,sports/leisure,1,Japanese,0,1,0,0,0,0,Oahu,Kailua,Kailua,Kailua Rd,,bus,cont,guides self intros in Jp Beach Adventures,0,0
233,2016-10-28,G_Hawaiiana Kailua.jpg,about Kailua sign,information,2,"Hawaiian, English",1,0,0,0,21.394005555555555,-157.74258333333333,Oahu,Kailua,Kailua,Kailua Rd,,govt,cont,Mo`o stories plaque,0,0
234,2016-10-28,G_Hawaiiana Kailua2.jpg,about Kailua sign close up,information,2,"Hawaiian, English",0,0,0,0,21.39405,-157.74250833333332,Oahu,Kailua,Kailua,Kailua Rd,,govt,cont,Mo`o stories plaque,0,0
235,2017-03-25,information of housing.jpg,Locations realty sign1,realty,1,English,0,0,0,0,0,0,Oahu,Kailua ,Kailua,Hekili St,,bus,cont,information of housing,0,0
236,2017-03-25,information of housing2.jpg,Locations reality sign2,realty,1,English,0,0,0,0,0,0,Oahu,Kailua ,Kailua,Hekili St,,bus,cont,information of housing,0,0
237,2017-03-25,G_Mahaloha burger table 1.jpg,Mahaloha Burger table 1,restaurant,2,"English, Hawaiian",0,0,0,0,21.39185833333333,-157.7414861111111,Oahu,Kailua ,Kailua,Hekili St,,bus,cont,table ,0,0
238,2017-03-25,G_Mahaloha burger table 2.jpg,Mahaloha Burger table 2,restaurant,2,"English, Hawaiian",0,0,0,0,21.39185833333333,-157.7414861111111,Oahu,Kailua ,Kailua,Hekili St,,bus,cont,table ,0,0
239,2017-03-25,G_Mahaloha burger table 3.jpg,Mahaloha Burger table 3,restaurant,2,"English, Hawaiian",0,0,0,0,21.391897222222223,-157.74173055555553,Oahu,Kailua ,Kailua,Hekili St,,bus,cont,table ,0,0
240,2017-03-25,G_Mahaloha burger table 4.jpg,Mahaloha Burger table 4,restaurant,2,"English, Hawaiian",0,0,0,0,21.391897222222223,-157.74173055555553,Oahu,Kailua ,Kailua,Hekili St,,bus,cont,table ,0,0
241,2017-03-25,G_trolley bus stop 1.jpg,trolley bus stop 1 for tourists ,information,1,Japanese,0,0,0,0,0,0,Oahu,Kailua ,Kailua,Hahani St,,bus,,trolley bus stop,0,0
242,2017-03-26,G_trolley bus stop 2.jpg,trolley bus stop 2 for tourists,information,1,Japanese,0,0,0,0,21.392694444444444,-157.74110277777777,Oahu,Kailua ,Kailua,Hahani St,,bus,,trolley bus stop,0,0
243,2016-10-28,G_Whole Foods bulk Kailua1.jpg,Whole Foods bulk Kailua1,grocery,2,"English, Japanese",0,1,0,0,0,0,Oahu,Kailua,Kailua,Hunakai,,bus,cont,"close up shot: put items in bag, write PLU",0,0
245,2016-10-28,G_Whole Foods bulk Kailua2.jpg,Whole Foods bulk Kailua2,grocery,2,"English, Japanese",0,1,0,0,0,0,Oahu,Kailua,Kailua,Hunakai,,bus,cont,"close up shot: put items in bag, write PLU",0,0
246,2016-10-28,G_Whole Foods bulk Kailua2.jpg,Whole Foods bulk Kailua2,grocery,2,"Japanese, English",0,1,0,0,0,0,Oahu,Kailua,Kailua,Kailua Rd,,bus,cont,Whole Foods bulk food directions,0,0
247,2016-10-28,G_Whole Foods bulk Kailua3.jpg,Whole Foods bulk Kailua3,grocery,2,"English, Japanese",0,1,0,0,21.393719444444443,-157.74288888888887,Oahu,Kailua,Kailua,Hunakai,,bus,cont,"close up shot: put items in bag, write PLU",0,0
248,2016-10-28,G_Whole Foods bulk Kailua3.jpg,Whole Foods bulk Kailua3,grocery,2,"Japanese, English",0,1,0,0,0,0,Oahu,Kailua,Kailua,Kailua Rd,,bus,cont,Whole Foods bulk food directions,0,0
249,2016-10-28,G_Whole Foods bulk Kailua4.jpg,Whole Foods bulk Kailua4,grocery,2,"Japanese, English",0,1,0,0,0,0,Oahu,Kailua,Kailua,Kailua Rd,,bus,cont,Whole Foods bulk food directions,0,0
251,2017-03-27,gail nakaichi.jpg,Dr. Gail Nakaichi ,medical,1,English,0,0,0,0,21.396505555555557,-157.74349999999998,Oahu,Kailua ,Kailua,Uluniu St,,bus,con,shop name gail nakaichi ,0,0
252,2017-03-25,global village door.jpg,Global Village door,"retail, clothing",1,English,0,0,0,0,21.393280555555556,-157.7405861111111,Oahu,Kailua ,Kailua,Hahani St,,bus,con,global village door,0,0
253,2017-03-25,global village inside sign.jpg,Global Village inside sign,"retail, clothing",1,English,0,1,0,0,21.393161111111112,-157.74063055555555,Oahu,Kailua ,Kailua,Hahani St,,bus,con,global village inside sign,0,0
254,2017-03-25,global village sign inside 2.jpg,Global Village sign inside 2,"retail, clothing",2,"English, Hawaiian",0,1,0,0,0,0,Oahu,Kailua ,Kailua,Hahani St,,bus,con,global village sign inside 2,0,0
255,2017-03-25,global village.jpg,Global Village,"retail, clothing",1,English,0,0,0,0,21.39315277777778,-157.7406,Oahu,Kailua ,Kailua,Hahani St,,bus,con,,0,0
256,2017-03-25,GNC shop sign.jpg,GNC hanging sign,"retail, health",1,English,0,0,0,0,21.39383611111111,-157.74118055555553,Oahu,Kailua ,Kailua,Kailua Rd,,bus,con,GNC shop sign,0,0
257,2017-03-25,GNC wall.jpg,GNC store sign,"retail, health",1,English,0,0,0,0,0,0,Oahu,Kailua,Kailua,Kailua Rd,,bus,con,shop name GNC wall,0,0
258,2017-02-03,grace grwolers.jpg,Grace in Growlers,"retail, food",1,English,0,0,0,0,0,0,Oahu,Kailua ,Kailua,Hekili St,,bus,con,shop name grace growolers,0,0
259,2017-03-25,Grand opening.jpg,Caeser's Cleaners grand opening ,service,1,English,0,0,0,0,21.39502222222222,-157.7429361111111,Oahu,Kailua,Kailua,Kailua Rd,,bus,con,grand opening,0,0
260,2017-03-25,Grylt Japanse and English menu.jpg,Grylt Japanse and English menu,restaurant,2,"English, Japanese",0,1,0,0,0,0,Oahu,Kailua ,Kailua,Kailua Rd,,bus,con,Grylt menu Japanese and English,0,0
261,2016-10-28,Grylt Kailua.jpg,Grylt Kailua,restaurant,1,English,0,0,0,0,0,0,Oahu,Kailua,Kailua,Kailua Rd,,bus,cont,Grylt window locall sourced natural,0,0
262,2016-10-28,Grylt map Kailua.jpg,Grylt map Kailua,restaurant,1,"English, Japanese",0,0,0,1,0,0,Oahu,Kailua,Kailua,Kailua Rd,,bus,cont,Grylt window with map,0,0
263,2017-03-25,grylt menu inside.jpg,Grylt menu inside,restaurant,1,English,0,0,0,0,0,0,Oahu,Kailua ,Kailua,Kailua Rd,,bus,con,menu,0,0
264,2017-03-25,Grylt open.jpg,Grylt open,restaurant,1,English,0,0,0,0,21.393874999999998,-157.74133333333333,Oahu,Kailua ,Kailua,Kailua Rd,,bus,con,grylt open,0,0
265,2017-03-25,GRYLT wall.jpg,Grylt wall sign,restaurant,1,English,0,0,0,0,0,0,Oahu,Kailua,Kailua,Kailua Rd,,bus,con,shop name grylt,0,0
266,2017-03-25,Grylt.jpg,Grylt,restaurant,1,English,0,0,0,0,21.39383888888889,-157.741225,Oahu,Kailua ,Kailua,Kailua Rd,,bus,con,shopname grylt,0,0
267,2017-03-25,Guava shop.jpg,Guava shop,"retail, clothing",1,English,0,0,0,0,0,0,Oahu,Kailua ,Kailua,Hekili St,,bus,cont,shop name guava shop,0,0
268,2016-10-28,guidebooks Kailua.jpg,guidebooks Kailua outdoor shelf,information,2,"English, Japanese",0,0,0,0,0,0,Oahu,Kailua,Kailua,Kailua Rd,,bus,decont,tourist magazines,0,0
269,2017-03-25,hahani plaza parking.jpg,Hahani plaza parking,street/traffic/parking,1,English,0,0,0,0,21.393075,-157.74008055555555,Oahu,Kailua ,Kailua,Hahani St,,bus,con,hahani plaza parking,0,0
271,2017-03-25,hair cut price.jpg,Mike's Barber shop prices,hair/beauty,1,English,0,0,0,0,21.393102777777777,-157.74053888888886,Oahu,Kailua ,Kailua,Hahani St,,bus,con,hair cut price,0,0
272,2017-03-07,Hair salon.jpg,Hair salon serving Kailua,hair/beauty,1,English,0,0,0,0,21.395308333333332,-157.74408055555554,Oahu,Kailua ,Kailua,Oneawa St,,bus,cont,Hair salon,0,0
273,2017-03-25,Hale Kealoha.jpg,Hale Kealoha sidewalk sign,restaurant,1,Hawaiian,0,0,0,0,21.39230277777778,-157.74236944444442,Oahu,Kailua ,Kailua,Hekili St,,bus,cont,Hale Kealoha here,0,0
274,2016-10-28,handwritten sign beach adventures Jp.jpg,handwritten sign Kailua Beach Adventures ,sports/leisure,1,Japanese,0,1,0,0,0,0,Oahu,Kailua,Kailua,Kailua Rd,,bus,cont,handwritten sign to tourists beach adventures,0,0
275,2017-03-27,happy hour Prima.jpg,happy hour Prima menu,restaurant,1,English,0,0,0,0,21.39257222222222,-157.74386666666666,Oahu,Kailua,Kailua,Hamakua Rd,,bus,con,happy hour Prima,0,0
277,2017-03-27,hardware hawaii.jpg,Hardware hawaii,retail,1,English,0,0,0,0,0,0,Oahu,Kailua,Kailua,Uluniu St,,bus,con,shop name hardware hawaii,0,0
278,2017-03-27,hawaii state massage licensing program.jpg,Nori Kohana Massage  ,service,1,English,0,0,0,0,0,0,Oahu,Kailua,Kailua,Kainehe St,,bus,con,hawaii state massage licensing program,0,0
279,2017-03-25,Hawaiian island creations tent.jpg,Hawaiian Island creations tent,retail,1,English,0,0,0,0,21.39206111111111,-157.74078333333333,Oahu,Kailua ,Kailua,Hahani St,,bus,con,Hawaiian island creations tent,0,0
283,2017-03-25,hekili st customer parking.jpg,Hekili Street customer parking,street/traffic/parking,1,English,0,0,0,0,21.391808333333334,-157.74136388888888,Oahu,Kailua ,Kailua,Hekili St,,bus,cont,parking ,0,0
284,2017-03-25,hibachi japanese.jpg,Hibachi japanese door,restaurant,1,Japanese,0,0,0,0,21.39347777777778,-157.73988333333332,Oahu,Kailua ,Kailua,Hahani St,,bus,con,shopname hibachi Japanese,0,0
285,2017-03-25,Hibachi open.jpg,Hibachi open,restaurant,1,English,0,0,0,0,21.393425,-157.7401583333333,Oahu,Kailua ,Kailua,Hahani St,,bus,con,Hibachi open,0,0
286,2017-03-25,Hibachi.jpg,Hibachi,restaurant,1,English,0,0,0,0,21.393366666666665,-157.73993055555553,Oahu,Kailua ,Kailua,Hahani St,,bus,con,shopname hibachi,0,0
289,2017-03-25,how to call international phone to Japan.jpg,Pay phone how to call Japan,information,1,Japanese,0,0,0,0,0,0,Oahu,Kailua ,Kailua,Kailua Rd,,bus,con,how to call international phone to Japan,0,0
290,2017-03-25,how to order cookies and cream.jpg,how to order Cookies and Cream,restaurant,1,English,0,1,0,0,0,0,Oahu,Kailua,Kailua,Kailua Rd,,bus,con,how to order cookies and cream,0,0
